gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
DFF_615_Q_reg,9,20,44,83,132,2,9,26,52,90,1,1,4,8,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,10,0
DFF_616_Q_reg,9,20,44,79,129,2,9,25,51,87,1,1,4,7,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,10,0
DFF_617_Q_reg,9,20,44,83,132,2,9,26,53,93,1,1,4,8,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,5,0
DFF_618_Q_reg,9,20,44,83,135,2,9,25,51,90,1,1,4,8,12,1,2,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,4,0
DFF_619_Q_reg,9,20,44,83,135,2,9,25,50,88,1,1,4,8,12,1,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,3,0
DFF_620_Q_reg,9,20,44,83,135,2,9,26,51,88,1,1,4,8,12,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,1,0,0,0,2,0
DFF_621_Q_reg,9,20,44,83,136,2,9,26,54,92,1,1,4,8,12,1,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,1,0
DFF_622_Q_reg,9,20,44,83,136,2,9,25,51,91,1,1,4,8,12,0,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,0,0
DFF_623_Q_reg,5,11,24,43,76,1,6,17,33,57,0,0,3,6,10,1,2,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,1,0,0,0,3,0
DFF_624_Q_reg,9,16,37,66,105,2,8,22,43,73,1,0,4,8,10,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,2,0
DFF_625_Q_reg,9,20,42,75,118,2,9,26,53,88,1,1,4,8,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5,0
DFF_626_Q_reg,9,20,46,80,127,2,9,25,51,90,1,1,5,8,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0
DFF_627_Q_reg,9,20,46,84,131,2,9,25,50,87,1,1,5,9,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_628_Q_reg,9,20,46,84,135,2,9,25,50,87,1,1,5,9,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_629_Q_reg,9,20,46,84,135,2,9,26,53,89,1,1,5,9,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_630_Q_reg,9,20,46,84,135,2,9,26,53,89,1,1,5,9,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_631_Q_reg,9,20,46,84,136,2,9,25,51,89,1,1,5,9,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_632_Q_reg,9,20,46,84,130,2,9,25,49,84,1,1,5,9,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_633_Q_reg,9,20,46,80,129,2,9,26,51,85,1,1,5,8,11,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0
DFF_634_Q_reg,9,20,46,84,130,2,9,25,52,89,1,1,5,9,12,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0
DFF_635_Q_reg,9,20,46,84,136,2,9,26,52,90,1,1,5,9,12,1,2,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0
DFF_636_Q_reg,9,20,46,84,135,2,9,25,51,88,1,1,5,9,12,1,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0
DFF_637_Q_reg,9,20,46,84,135,2,9,26,52,88,1,1,5,9,12,1,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
DFF_638_Q_reg,9,20,46,84,135,2,9,25,51,88,1,1,5,9,12,1,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
DFF_639_Q_reg,9,20,46,80,129,2,9,25,50,87,1,1,5,8,11,0,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
DFF_640_Q_reg,2,5,10,21,34,1,3,6,14,29,0,1,1,2,3,1,2,2,4,6,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
DFF_641_Q_reg,6,7,11,22,46,2,5,9,18,37,1,1,1,1,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
DFF_642_Q_reg,6,11,13,23,47,2,6,10,19,37,1,2,1,1,3,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0
DFF_643_Q_reg,6,11,17,25,48,2,6,11,20,37,1,2,2,1,3,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0
DFF_644_Q_reg,6,11,17,29,50,2,6,11,21,38,1,2,2,2,3,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_645_Q_reg,6,11,17,29,54,2,6,11,21,40,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_646_Q_reg,6,11,17,29,54,2,6,11,21,39,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_647_Q_reg,6,11,17,29,54,2,6,11,21,40,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_648_Q_reg,6,11,17,29,54,2,6,12,23,42,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_649_Q_reg,6,11,17,29,54,2,6,12,24,44,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_650_Q_reg,6,11,17,29,54,2,6,11,22,42,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0
DFF_651_Q_reg,6,11,17,29,54,2,6,12,23,43,1,2,2,2,4,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0
DFF_652_Q_reg,6,11,17,29,54,2,6,12,24,44,1,2,2,2,4,1,2,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0
DFF_653_Q_reg,6,11,17,29,54,2,6,12,23,43,1,2,2,2,4,1,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
DFF_654_Q_reg,6,11,17,29,54,2,6,11,22,41,1,2,2,2,4,1,2,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
DFF_655_Q_reg,6,11,17,29,54,2,6,12,23,42,1,2,2,2,4,1,1,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
DFF_656_Q_reg,6,11,17,29,56,2,6,12,24,44,1,2,2,2,5,0,1,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DFF_657_Q_reg,2,5,10,21,43,1,3,6,14,31,0,1,1,1,3,1,2,3,5,6,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
DFF_658_Q_reg,6,7,11,22,48,2,5,8,16,32,1,1,1,1,4,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
DFF_659_Q_reg,6,11,13,23,49,2,6,10,18,34,1,2,1,1,4,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0
DFF_660_Q_reg,6,11,17,25,50,2,6,11,20,36,1,2,2,1,4,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0
DFF_661_Q_reg,6,11,17,29,52,2,6,11,21,39,1,2,2,2,4,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_662_Q_reg,6,11,17,29,56,2,6,11,21,40,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_663_Q_reg,6,11,17,29,56,2,6,11,21,39,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_664_Q_reg,6,11,17,29,56,2,6,12,23,41,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_665_Q_reg,6,11,17,29,56,2,6,11,22,42,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_666_Q_reg,6,11,17,29,56,2,6,11,21,40,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_667_Q_reg,6,11,17,29,56,2,6,11,21,40,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0
DFF_668_Q_reg,6,11,17,29,56,2,6,11,21,39,1,2,2,2,5,1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0
DFF_669_Q_reg,6,11,17,29,56,2,6,11,21,40,1,2,2,2,5,1,2,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0
DFF_670_Q_reg,6,11,17,29,56,2,6,11,21,39,1,2,2,2,5,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
DFF_671_Q_reg,6,11,17,29,56,2,6,11,21,39,1,2,2,2,5,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
DFF_672_Q_reg,6,11,14,23,40,2,6,11,18,31,1,2,2,3,3,1,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
DFF_673_Q_reg,6,11,14,20,30,2,6,11,18,27,1,2,2,3,3,0,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DFF_674_Q_reg,2,5,7,12,14,1,3,6,11,16,0,1,1,2,1,1,2,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_675_Q_reg,6,7,8,13,19,2,5,8,13,19,1,1,1,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
DFF_676_Q_reg,6,11,10,14,20,2,6,10,15,21,1,2,1,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_677_Q_reg,6,11,14,16,21,2,6,12,19,26,1,2,2,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_678_Q_reg,6,11,14,20,23,2,6,12,21,29,1,2,2,3,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_679_Q_reg,6,11,14,20,27,2,6,11,19,29,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_680_Q_reg,6,11,14,20,27,2,6,11,18,28,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_681_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_682_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_683_Q_reg,6,11,14,20,27,2,6,12,20,30,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_684_Q_reg,6,11,14,20,27,2,6,12,21,32,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_685_Q_reg,6,11,14,20,27,2,6,11,19,30,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_686_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
DFF_687_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_688_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
DFF_689_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
DFF_690_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,0,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DFF_691_Q_reg,2,5,7,12,14,1,3,6,11,16,0,1,1,2,1,1,2,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_692_Q_reg,6,7,8,13,19,2,5,8,13,19,1,1,1,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
DFF_693_Q_reg,6,11,10,14,20,2,6,10,15,21,1,2,1,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_694_Q_reg,6,11,14,16,21,2,6,11,17,23,1,2,2,2,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_695_Q_reg,6,11,14,20,23,2,6,11,18,25,1,2,2,3,2,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_696_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_697_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_698_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_699_Q_reg,6,11,14,20,27,2,6,12,20,28,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_700_Q_reg,6,11,14,20,27,2,6,11,19,28,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_701_Q_reg,6,11,14,20,27,2,6,11,18,27,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
DFF_702_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,2,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
DFF_703_Q_reg,6,11,14,20,27,2,6,11,18,26,1,2,2,3,3,1,2,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_704_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_705_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
DFF_706_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
DFF_707_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,0,0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DFF_708_Q_reg,2,5,7,12,11,1,3,6,11,16,0,1,1,2,1,1,1,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_709_Q_reg,6,7,8,13,16,2,5,8,13,20,1,1,1,2,2,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_710_Q_reg,6,11,10,14,17,2,6,10,15,22,1,2,1,2,2,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_711_Q_reg,6,11,14,16,18,2,6,11,17,23,1,2,2,2,2,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_712_Q_reg,6,11,14,20,20,2,6,11,18,25,1,2,2,3,2,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_713_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_714_Q_reg,6,11,14,20,24,2,6,12,19,27,1,2,2,3,3,1,1,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_715_Q_reg,6,11,14,20,24,2,6,11,19,28,1,2,2,3,3,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_716_Q_reg,6,11,14,20,24,2,6,11,18,28,1,2,2,3,3,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_717_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_718_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_719_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_720_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
DFF_721_Q_reg,6,11,14,20,24,2,6,11,18,26,1,2,2,3,3,1,1,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
